cleaned_tweet,product,reply,Polarity,Sentiment
issue email marked spam appears worldwide issue received response last please resend call ask check spam box using microsoft email,Office365,,0.05,Positive
top best innovative company watch familyowned franchise business businessconsultants resellers gravitysoftware cloud erp dyngp msdynsl financials dynamicspartners,Office365,,0.6666666666666666,Positive
smartpage excel professional data analyst excel microsoft datascience analytics,Office365,,0.1,Positive
smartpage excel professional data analyst excel microsoft datascience analytics,Office365,,0.1,Positive
sapbusinessone help team collaborate increase productivity level see integrate popular tool within endtoend system,Office365,,0.6,Positive
migrated external email work fine internal email hitting exchange could issue join spiceworks community share expert advice today techissue techadvice,Office365,,0.1388888888888889,Positive
created first power automate flow,Office365,,0.25,Positive
read latest blog improve budgetfriendly traveler experience book slot upcoming arabian travel market atmdubai traveltechnology travelagency hotelbookings travel tourism reverification,Office365,,0.5,Positive
design like pro without hassle microsoft designer prebuilt template customizable design microsoftdesigner reel customizabledesigns fyp designcollaboration realtimedesign designtools nomorehassle,Office365,,0.0,Neutral
want quickly format data table excel select data click format table button join excel conversation exceltips formatting dailyexceltips excelintel microsoftoffice,Office365,,0.3333333333333333,Positive
